time sw0.x0y6[0].N sw0.x1y5[0].N sw0.x2y4[0].N sw0.x3y3[0].N sw0.x4y2[0].N sw0.x5y1[0].N sw0.x6y0[0].N sw0.x0y7[0].N sw0.x1y6[0].N sw0.x2y5[0].N sw0.x3y4[0].N sw0.x4y3[0].N sw0.x5y2[0].N sw0.x6y1[0].N sw0.x7y0[0].N sw0.x[0].N sw0.y[0].N sw0.PP1[0].N sw0.PP1_[0].N sw0.I1P[0].N sw0.I1P_[0].N sw0.I1PPP1[0].N sw0.camkii_pp1_cplx[0].N sw0.pp1_sw0.x1y5_cplx[0].N sw0.pp1_sw0.x2y4_cplx[0].N sw0.pp1_sw0.x3y3_cplx[0].N sw0.pp1_sw0.x4y2_cplx[0].N sw0.pp1_sw0.x5y1_cplx[0].N sw0.pp1_sw0.x6y0_cplx[0].N sw0.pp1_sw0.x1y6_cplx[0].N sw0.pp1_sw0.x2y5_cplx[0].N sw0.pp1_sw0.x3y4_cplx[0].N sw0.pp1_sw0.x4y3_cplx[0].N sw0.pp1_sw0.x5y2_cplx[0].N sw0.pp1_sw0.x6y1_cplx[0].N sw0.pp1_sw0.x7y0_cplx[0].N sw0.pp1_sw0.x_cplx[0].N sw0.I1[0].N sw0.ca[0].N sw0.i1p_const[0].N 
642120 1 1 0 0 1 1 1 0 0 0 0 0 0 1 0 1 1 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
642180 0 1 0 0 1 1 2 1 0 0 0 0 0 0 0 1 1 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
642240 1 1 0 0 0 1 2 0 0 0 0 1 0 0 0 1 1 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
642300 0 1 1 0 0 2 1 0 0 0 0 1 0 0 0 1 1 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
642360 0 0 2 0 1 1 0 0 0 0 0 0 0 1 1 0 1 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
642420 1 0 0 0 1 2 2 0 0 0 0 0 0 0 0 1 2 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
642480 0 1 1 0 0 1 3 0 0 0 0 0 0 0 0 1 2 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
642540 0 1 1 1 0 0 2 0 0 0 0 0 1 0 0 1 1 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
642600 1 0 0 1 2 2 0 0 0 0 0 0 0 0 0 2 1 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
642660 0 0 1 0 2 1 1 1 0 0 0 0 0 0 0 2 0 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
642720 1 0 0 1 1 2 1 0 0 0 0 0 0 0 0 1 2 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
642780 1 0 0 0 1 1 2 0 1 0 0 0 0 0 0 2 0 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
642840 0 1 1 1 0 1 2 0 0 0 0 0 0 0 0 2 1 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
642900 0 1 1 0 1 2 0 0 0 0 0 0 0 0 1 2 0 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
642960 1 1 0 0 0 1 3 0 0 0 0 0 0 0 0 2 1 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
643020 1 0 1 0 0 1 1 0 0 0 0 0 0 0 2 1 0 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
643080 0 0 1 1 0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
643140 0 0 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
643200 0 0 0 1 1 2 1 0 0 0 0 0 0 1 0 0 2 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
643260 0 0 1 0 0 2 3 0 0 0 0 0 0 0 0 0 3 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
643320 0 0 2 0 0 1 2 0 0 0 0 0 0 0 1 2 0 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
643380 0 0 0 0 3 1 2 0 0 0 0 0 0 0 0 2 1 0 0 4 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
643440 0 0 0 0 1 3 1 0 0 0 0 0 1 0 0 1 1 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
643500 0 0 1 0 2 1 2 0 0 0 0 0 0 0 0 3 0 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
643560 0 0 0 2 1 1 2 0 0 0 0 0 0 0 0 1 2 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
643620 0 1 0 1 0 1 3 0 0 0 0 0 0 0 0 1 2 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
643680 0 0 0 3 1 1 1 0 0 0 0 0 0 0 0 3 0 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
643740 0 0 0 2 1 2 0 0 0 0 0 1 0 0 0 2 0 1 0 3 2.2584358959522257 419 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
643800 0 0 0 1 1 2 1 0 0 0 1 0 0 0 0 1 1 0 0 6 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
643860 2 0 0 0 1 1 1 0 0 0 0 0 0 1 0 2 0 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
643920 1 1 0 0 0 2 1 0 0 0 0 0 1 0 0 1 1 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
643980 1 0 1 1 1 0 2 0 0 0 0 0 0 0 0 1 2 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
644040 1 0 0 1 3 0 1 0 0 0 0 0 0 0 0 1 2 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
644100 0 2 0 0 1 1 2 0 0 0 0 0 0 0 0 0 3 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
644160 0 0 1 2 1 1 1 0 0 0 0 0 0 0 0 1 2 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
644220 0 1 0 1 2 1 1 0 0 0 0 0 0 0 0 1 2 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
644280 0 1 0 2 1 1 1 0 0 0 0 0 0 0 0 3 0 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
644340 1 0 0 1 2 0 1 0 0 0 0 0 0 0 1 2 0 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
644400 1 0 0 0 2 2 1 0 0 0 0 0 0 0 0 2 1 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
644460 0 0 0 1 0 3 1 0 0 1 0 0 0 0 0 0 2 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
644520 0 2 0 0 0 1 2 0 0 0 0 0 0 1 0 0 2 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
644580 1 0 0 1 1 1 1 0 0 1 0 0 0 0 0 2 0 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
644640 0 1 0 2 1 0 1 0 0 0 0 0 1 0 0 2 0 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
644700 0 0 1 0 1 2 1 0 0 0 1 0 0 0 0 0 2 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
644760 0 0 1 1 1 1 2 0 0 0 0 0 0 0 0 1 2 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
644820 1 0 0 1 0 0 4 0 0 0 0 0 0 0 0 3 0 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
644880 0 1 0 0 0 3 1 0 0 0 0 0 0 0 1 1 1 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
644940 0 0 0 0 3 0 3 0 0 0 0 0 0 0 0 2 1 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
645000 0 0 0 1 1 2 2 0 0 0 0 0 0 0 0 2 1 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
645060 0 0 0 0 2 2 2 0 0 0 0 0 0 0 0 1 2 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
645120 0 0 0 0 0 0 4 0 1 0 0 0 1 0 0 1 0 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
645180 0 1 0 0 1 1 3 0 0 0 0 0 0 0 0 2 1 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
645240 1 0 0 0 0 1 3 0 0 0 0 0 1 0 0 2 0 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
645300 0 0 1 0 1 2 2 0 0 0 0 0 0 0 0 2 1 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
645360 0 0 0 1 0 1 2 0 0 0 1 0 0 0 1 1 0 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
645420 0 0 0 1 1 1 2 0 0 0 0 0 0 1 0 1 1 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
645480 0 0 0 0 1 1 2 0 0 1 0 0 0 0 1 1 0 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
645540 0 0 0 1 2 1 1 0 0 0 0 0 0 0 1 2 0 0 0 4 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
645600 0 0 0 1 1 1 3 0 0 0 0 0 0 0 0 1 2 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
645660 0 0 1 0 0 2 2 0 0 0 0 0 0 1 0 1 1 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
645720 0 0 1 1 0 0 2 0 0 0 0 0 0 1 1 0 1 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
645780 0 0 0 0 0 2 3 0 0 1 0 0 0 0 0 0 2 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
645840 0 0 0 1 0 3 1 0 0 0 0 0 0 0 1 2 0 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
645900 0 0 0 1 1 0 3 0 0 0 0 0 0 1 0 2 0 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
645960 0 0 0 2 1 0 1 0 0 0 0 0 0 0 2 1 0 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
646020 0 1 0 0 0 1 3 0 0 0 0 0 0 0 1 1 1 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
646080 0 0 1 0 0 2 2 0 0 0 0 0 0 0 1 1 1 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
646140 0 0 0 0 3 1 2 0 0 0 0 0 0 0 0 3 0 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
646200 0 0 0 1 1 2 2 0 0 0 0 0 0 0 0 3 0 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
646260 0 0 0 0 0 2 3 0 0 0 0 1 0 0 0 1 1 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
646320 0 0 0 0 1 1 4 0 0 0 0 0 0 0 0 1 2 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
646380 0 0 0 0 0 1 4 0 0 0 0 0 1 0 0 2 0 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
646440 0 0 0 0 1 1 4 0 0 0 0 0 0 0 0 3 0 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
646500 0 0 0 0 1 1 3 0 0 0 0 0 0 0 1 2 0 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
646560 0 0 0 0 0 1 5 0 0 0 0 0 0 0 0 2 1 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
646620 0 0 0 0 1 0 4 0 0 0 0 0 0 0 1 2 0 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
646680 0 0 0 0 0 0 5 0 0 0 0 0 0 0 1 2 0 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
646740 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 3 0 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
646800 0 0 0 0 0 0 4 0 0 0 0 0 0 0 2 1 0 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
646860 0 0 0 0 0 0 4 0 0 0 0 0 0 0 2 1 0 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
646920 0 0 0 0 0 2 3 0 0 0 0 0 0 0 1 2 0 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
646980 0 0 0 0 1 0 5 0 0 0 0 0 0 0 0 1 2 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
647040 0 0 0 0 1 1 4 0 0 0 0 0 0 0 0 1 2 0 0 4 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
647100 0 0 0 0 1 1 4 0 0 0 0 0 0 0 0 2 1 0 0 4 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
647160 0 0 0 0 1 1 4 0 0 0 0 0 0 0 0 1 2 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
647220 0 0 0 0 0 2 4 0 0 0 0 0 0 0 0 2 1 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
647280 0 0 0 0 1 1 3 0 0 0 0 0 0 0 1 2 0 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
647340 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 2 1 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
647400 0 0 0 0 0 1 5 0 0 0 0 0 0 0 0 3 0 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
647460 0 0 0 0 0 1 5 0 0 0 0 0 0 0 0 3 0 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
647520 0 0 0 0 0 1 4 0 0 0 0 0 0 0 1 2 0 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
647580 0 0 0 0 0 1 5 0 0 0 0 0 0 0 0 3 0 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
647640 0 0 0 0 0 1 4 0 0 0 0 0 0 0 1 2 0 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
647700 0 0 0 0 0 1 4 0 0 0 0 0 0 0 1 2 0 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
647760 0 0 0 0 0 1 2 0 0 0 0 0 0 0 3 0 0 0 0 4 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
647820 0 0 0 1 0 1 4 0 0 0 0 0 0 0 0 3 0 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
647880 0 0 0 0 1 2 3 0 0 0 0 0 0 0 0 3 0 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
647940 0 0 0 0 1 1 3 0 0 0 0 0 0 1 0 2 0 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
648000 0 0 0 0 1 0 3 0 0 0 0 0 0 1 1 0 1 0 0 5 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
648060 0 0 0 1 1 2 1 0 0 0 0 0 0 0 1 0 2 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
648120 0 1 0 0 1 1 3 0 0 0 0 0 0 0 0 2 1 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
648180 0 0 1 1 0 1 2 0 0 0 0 0 0 1 0 2 0 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
648240 0 0 0 0 2 3 1 0 0 0 0 0 0 0 0 1 2 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
648300 0 0 0 1 1 2 1 0 0 0 0 0 0 1 0 2 0 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
648360 0 0 1 0 2 0 3 0 0 0 0 0 0 0 0 1 2 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
648420 0 0 1 0 4 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
648480 0 0 1 2 1 1 1 0 0 0 0 0 0 0 0 2 1 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
648540 0 0 0 2 2 2 0 0 0 0 0 0 0 0 0 2 1 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
648600 0 0 0 1 1 2 1 0 0 0 1 0 0 0 0 2 0 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
648660 0 1 0 1 1 0 3 0 0 0 0 0 0 0 0 2 1 0 0 4 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
648720 0 0 1 0 2 1 2 0 0 0 0 0 0 0 0 1 2 0 0 4 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
648780 0 0 0 2 1 1 1 0 0 0 0 0 1 0 0 2 0 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
648840 1 0 0 0 1 1 3 0 0 0 0 0 0 0 0 1 2 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
648900 0 0 0 1 2 3 0 0 0 0 0 0 0 0 0 2 1 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
648960 0 1 0 1 0 2 1 0 0 0 0 0 0 1 0 2 0 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
649020 0 0 1 1 1 1 2 0 0 0 0 0 0 0 0 1 2 0 0 4 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
649080 0 0 0 2 0 1 2 0 0 0 0 1 0 0 0 1 1 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
649140 1 0 0 0 1 2 2 0 0 0 0 0 0 0 0 2 1 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
649200 0 1 0 1 0 0 2 0 0 0 0 0 1 0 1 1 0 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
649260 0 0 0 1 2 1 2 0 0 0 0 0 0 0 0 2 1 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
649320 0 0 1 3 0 2 0 0 0 0 0 0 0 0 0 1 2 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
649380 0 2 0 2 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
649440 1 1 0 0 2 2 0 0 0 0 0 0 0 0 0 2 1 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
649500 0 1 1 1 0 0 2 0 0 0 1 0 0 0 0 1 1 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
649560 1 0 1 1 1 0 2 0 0 0 0 0 0 0 0 1 2 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
649620 0 2 1 2 0 1 0 0 0 0 0 0 0 0 0 1 2 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
649680 2 1 0 0 1 0 1 0 0 0 1 0 0 0 0 2 0 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
649740 1 0 1 1 2 1 0 0 0 0 0 0 0 0 0 1 2 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
